 36 8
     1   S    2.4378131895E-02
  3.5930647485E-03 -5.8290889195E-03  8.7393209363E-04  1.8595299613E-03 -1.4595731699E-02 -8.0855195751E-03
 -4.7347494902E-03  4.8894687819E-03  1.6636182708E-03  6.6753389036E-03  2.8334482354E-03 -4.7828256025E-04
     6   S    5.3858713670E-01
  4.1383032381E-05  3.6877450966E-04 -1.2773988943E-03 -9.3792849295E-04  4.3831169735E-03 -9.9820843390E-01
  1.2975731046E-02 -1.2950189874E-02 -8.1595039212E-03 -8.2422737758E-03  3.5871382884E-04 -2.6330909632E-03
 -8.2073656455E-03 -3.4988085913E-03  2.4046823019E-03  2.8160420258E-03 -2.6998806311E-03  5.3817971190E-03
  1.5786378098E-02 -7.3344933696E-04 -2.5476918506E-03  8.9748409593E-03 -1.3166248114E-03  4.9988690469E-03
 -5.4896349533E-03 -6.7633303061E-03 -2.5791914703E-03  4.3395890389E-03 -1.7773858139E-02 -6.8845879806E-03
 -3.3605088313E-03  2.8716125342E-03  6.7491180374E-04  5.5263339921E-03  7.0358420549E-03 -1.7848583716E-03
     7   S    5.7196633744E-01
  1.8245524766E-04 -6.8931786887E-04  2.3783182213E-04 -6.6378767721E-03 -3.6076689769E-03  1.2934566679E-02
  9.8669097456E-01 -6.9917648934E-02 -8.2581085267E-02  1.8381122063E-02 -6.4218367501E-02  1.7076001683E-02
  2.6262313103E-02  1.7040127922E-02 -2.3685255601E-02 -1.0759842004E-02 -1.9423488212E-02 -1.7463029897E-02
 -1.5657333906E-02 -9.1162300908E-03 -9.4525112368E-03  1.9070838426E-02  2.1328447206E-03  6.7026994607E-03
 -1.9201184829E-02  1.8340440661E-02  9.6903460539E-04 -9.5578471076E-03  7.8253123577E-03  4.0831024459E-03
 -3.6455200373E-03 -8.0221790944E-03  1.4512843158E-03  7.8768383120E-03 -1.1007517447E-02  8.1370357270E-03
     8   S    5.8782159469E-01
  1.9588630946E-05  2.4680725548E-03  1.9674961455E-03  3.7830735859E-03  1.1610164600E-03  1.0862808856E-02
 -6.6457217275E-02 -9.8207767698E-01  1.8161444218E-02 -3.2891963730E-02 -7.2978593604E-03  9.5156443180E-02
  2.7952636188E-02  1.6460443750E-03  6.8076624445E-02  1.4215348635E-02 -2.3645736039E-02  2.2442665398E-02
  1.5825050015E-02  9.2614923934E-03 -8.7202381163E-03 -3.4893360966E-02  5.2105686618E-03  3.2839519313E-02
  2.7888203387E-02  1.3580685852E-02 -1.3542252349E-03  4.9875546998E-03  6.9841283425E-03 -3.0970787333E-04
  1.5725214939E-02  7.7253617530E-03  8.3636683123E-03 -1.1331421183E-03  6.2118722985E-04 -5.3688539250E-03
